approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
FXYD2,4026,FXYD2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
G6PC1,4056,G6PC,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
GALNT3,4125,GALNT3,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,3,TRUE
GANAB,4138,GANAB,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
GAPVD1,23375,GAPVD1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel,2,TRUE
GAS2L2,24846,GAS2L2,blueprintgenetics_nephrology,1,FALSE
GAS8,4166,GAS8,mgz_nephrologie; blueprintgenetics_nephrology,2,TRUE
GATA2,4171,GATA2,cegat_kidney_diseases_genes,1,FALSE
GATA3,4172,GATA3,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
GATM,4175,GATM,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
GCK,4195,GCK,mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
GCM2,4198,GCM2,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
GDF1,4214,GDF1,centogene_nephrology,1,FALSE
GDF5,4220,GDF5,centogene_nephrology,1,FALSE
GDNF,4232,GDNF,cegat_kidney_diseases_genes; mvz_nierenerkrankungen,2,TRUE
GFM1,13780,GFM1,centogene_nephrology,1,FALSE
GHR,4263,GHR,centogene_nephrology,1,FALSE
GLA,4296,GLA,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,8,TRUE
GLI2,4318,GLI2,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; blueprintgenetics_nephrology,3,TRUE
GLI3,4319,GLI3,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
GLIS2,29450,GLIS2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
GLIS3,28510,GLIS3,centogene_nephrology; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
GLUD1,4335,GLUD1,mgz_nephrologie,1,FALSE
GNA11,4379,GNA11,centogene_nephrology; cegat_kidney_diseases_genes; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
GNAS,4392,GNAS,centogene_nephrology; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; blueprintgenetics_nephrology,4,TRUE
GNPAT,4416,GNPAT,centogene_nephrology,1,FALSE
GNRH1,4419,GNRH1,centogene_nephrology,1,FALSE
GNRHR,4421,GNRHR,centogene_nephrology,1,FALSE
GON7,20356,GON7 | C14orf142,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie,2,TRUE
GPC3,4451,GPC3,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,6,TRUE
GPC6,4454,GPC6,centogene_nephrology,1,FALSE
GPHN,15465,GPHN,invitae_expanded_renal_disease_panel; blueprintgenetics_nephrology,2,TRUE
GREB1L,31042,GREB1L,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
GREM1,2001,GREM1,cegat_kidney_diseases_genes; mvz_nierenerkrankungen,2,TRUE
GRHPR,4570,GRHPR,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
GRIP1,18708,GRIP1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,8,TRUE
GSN,4620,GSN,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,5,TRUE
GUCY2D,4689,GUCY2D,centogene_nephrology,1,FALSE
HAAO,4796,HAAO,centogene_nephrology; mgz_nephrologie,2,TRUE
HADH,4799,HADH,mgz_nephrologie,1,FALSE
HAMP,15598,HAMP,centogene_nephrology,1,FALSE
HBB,4827,HBB,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
HESX1,4877,HESX1,centogene_nephrology,1,FALSE
HEXA,4878,HEXA,centogene_nephrology,1,FALSE
HFE,4886,HFE,centogene_nephrology,1,FALSE
HGD,4892,HGD,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
HK1,4922,HK1,mgz_nephrologie,1,FALSE
HNF1A,11621,HNF1A,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
HNF1B,11630,HNF1B,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
HNF4A,5024,HNF4A,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
HOGA1,25155,HOGA1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
HOXA13,5102,HOXA13,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,5,TRUE
HOXA4,5105,HOXA4,preventiongenetics_comprehensive_inherited_kidney_diseases_panel,1,FALSE
HOXB6,5117,HOXB6,preventiongenetics_comprehensive_inherited_kidney_diseases_panel,1,FALSE
HOXD13,5136,HOXD13,centogene_nephrology,1,FALSE
HPRT1,5157,HPRT1,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
HPS1,5163,HPS1,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
HPSE2,18374,HPSE2,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,8,TRUE
HS6ST1,5201,HS6ST1,centogene_nephrology,1,FALSE
HSD11B2,5209,HSD11B2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
HSD3B2,5218,HSD3B2,mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
HSD3B7,18324,HSD3B7,centogene_nephrology,1,FALSE
HSPG2,5273,HSPG2,centogene_nephrology,1,FALSE
HYDIN,19368,HYDIN,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
HYLS1,26558,HYLS1,centogene_nephrology; cegat_kidney_diseases_genes; mgz_nephrologie; blueprintgenetics_nephrology,4,TRUE
IFITM5,16644,IFITM5,centogene_nephrology,1,FALSE
IFT122,13556,IFT122,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
IFT140,29077,IFT140,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
IFT172,30391,IFT172,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
IFT27,18626,IFT27,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
IFT43,29669,IFT43,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
IFT52,15901,IFT52,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
IFT57,17367,IFT57,blueprintgenetics_nephrology,1,FALSE
IFT74,21424,IFT74,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; blueprintgenetics_nephrology,5,TRUE
IFT80,29262,IFT80,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
IFT81,14313,IFT81,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
IHH,5956,IHH,centogene_nephrology,1,FALSE
IL17RD,17616,IL17RD,centogene_nephrology,1,FALSE
IMPDH1,6052,IMPDH1,centogene_nephrology,1,FALSE
INF2,23791,INF2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
INPP5E,21474,INPP5E,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
INPPL1,6080,INPPL1,centogene_nephrology,1,FALSE
INS,6081,INS,mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
INSR,6091,INSR,mgz_nephrologie,1,FALSE
INTU,29239,INTU,blueprintgenetics_nephrology,1,FALSE
INVS,17870,INVS,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
IQCB1,28949,IQCB1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
IQCE,29171,IQCE,mgz_nephrologie,1,FALSE
ITGA3,6139,ITGA3,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
ITGA6,6142,ITGA6,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
ITGA8,6144,ITGA8,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics,7,TRUE
ITGB4,6158,ITGB4,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,7,TRUE
ITSN1,6183,ITSN1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie,3,TRUE
ITSN2,6184,ITSN2,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel,3,TRUE
JAG1,6188,JAG1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
KANK1,19309,KANK1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mvz_nierenerkrankungen; blueprintgenetics_nephrology,5,TRUE
KANK2,29300,KANK2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
KANK4,27263,KANK4,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mvz_nierenerkrankungen; blueprintgenetics_nephrology,6,TRUE
KANSL1,24565,KANSL1,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
KAT2B,8638,KAT2B,preventiongenetics_comprehensive_inherited_kidney_diseases_panel,1,FALSE
KAT6B,17582,KAT6B,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
KATNIP,29068,KATNIP | KIAA0556,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
KCNA1,6218,KCNA1,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,4,TRUE
KCNJ1,6255,KCNJ1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
KCNJ10,6256,KCNJ10,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
KCNJ11,6257,KCNJ11,mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
KCNJ13,6259,KCNJ13,centogene_nephrology,1,FALSE
KCNJ5,6266,KCNJ5,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
KCNK3,6278,KCNK3,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
KCTD1,18249,KCTD1,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
KDM6A,12637,KDM6A,centogene_nephrology; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
KIAA0586,19960,KIAA0586,centogene_nephrology; cegat_kidney_diseases_genes; invitae_expanded_renal_disease_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
KIAA0753,29110,KIAA0753,cegat_kidney_diseases_genes; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,4,TRUE
KIF12,21495,KIF12,mayocliniclabs_renal_genetics,1,FALSE
KIF14,19181,KIF14,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
KIF22,6391,KIF22,centogene_nephrology,1,FALSE
KIF7,30497,KIF7,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
KIRREL1,15734,KIRREL1,preventiongenetics_comprehensive_inherited_kidney_diseases_panel,1,FALSE
KISS1,6341,KISS1,centogene_nephrology,1,FALSE
KISS1R,4510,KISS1R,centogene_nephrology,1,FALSE
KL,6344,KL,cegat_kidney_diseases_genes; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,3,TRUE
KLF11,11811,KLF11,mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
KLHL3,6354,KLHL3,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
KMT2D,7133,KMT2D,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
KRAS,6407,KRAS,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
KSR2,18610,KSR2,blueprintgenetics_nephrology,1,FALSE
KYNU,6469,KYNU,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
LAGE3,26058,LAGE3,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; blueprintgenetics_nephrology,5,TRUE
LAMA5,6485,LAMA5,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mayocliniclabs_renal_genetics,5,TRUE
LAMB2,6487,LAMB2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
LBR,6518,LBR,centogene_nephrology; mgz_nephrologie,2,TRUE
LCA5,31923,LCA5,centogene_nephrology,1,FALSE
LCAT,6522,LCAT,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,6,TRUE
LCT,6530,LCT,centogene_nephrology,1,FALSE
LDHA,6535,LDHA,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
LEFTY2,3122,LEFTY2,blueprintgenetics_nephrology,1,FALSE
LEP,6553,LEP,centogene_nephrology; blueprintgenetics_nephrology,2,TRUE
LEPR,6554,LEPR,centogene_nephrology; blueprintgenetics_nephrology,2,TRUE
LHB,6584,LHB,centogene_nephrology,1,FALSE
LHX3,6595,LHX3,centogene_nephrology,1,FALSE
LHX4,21734,LHX4,centogene_nephrology,1,FALSE
LIFR,6597,LIFR,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,5,TRUE
LMF1,14154,LMF1,centogene_nephrology,1,FALSE
LMNA,6636,LMNA,cegat_kidney_diseases_genes; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,4,TRUE
LMX1B,6654,LMX1B,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
LPIN1,13345,LPIN1,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
LRAT,6685,LRAT,centogene_nephrology,1,FALSE
LRIG2,20889,LRIG2,centogene_nephrology; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics,4,TRUE
LRP2,6694,LRP2,invitae_expanded_renal_disease_panel; mayocliniclabs_renal_genetics,2,TRUE
LRP4,6696,LRP4,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,7,TRUE
LRP5,6697,LRP5,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
LRRC56,25430,LRRC56,mgz_nephrologie; blueprintgenetics_nephrology,2,TRUE
LYZ,6740,LYZ,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
LZTFL1,6741,LZTFL1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
LZTR1,6742,LZTR1,invitae_expanded_renal_disease_panel,1,FALSE
MAFB,6408,MAFB,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; blueprintgenetics_nephrology,5,TRUE
MAGED2,16353,MAGED2,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
MAGEL2,6814,MAGEL2,blueprintgenetics_nephrology,1,FALSE
MAGI2,18957,MAGI2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
MAGT1,28880,MAGT1,blueprintgenetics_nephrology,1,FALSE
MAP2K1,6840,MAP2K1,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
MAP2K2,6842,MAP2K2,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
MAPKBP1,29536,MAPKBP1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
MATN3,6909,MATN3,centogene_nephrology,1,FALSE
MC3R,6931,MC3R,blueprintgenetics_nephrology,1,FALSE
MC4R,6932,MC4R,blueprintgenetics_nephrology,1,FALSE
